"year","exp_level","emp_type","salary","comp_loc","comp_size"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"EX","FT",184560,"GB","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"CA","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"EX","FT",184560,"GB","M"
2023,"EN","FT",34924,"PL","M"
2023,"EN","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"EX","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"EN","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"EN","FT",150000,"US","M"
2021,"MI","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"EN","FT",150000,"US","M"
2023,"EN","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"MX","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"EN","FT",150000,"US","M"
2023,"SE","FT",150000,"US","M"
2023,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",150000,"US","L"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"EX","FT",150000,"US","M"
2022,"SE","FT",150000,"US","L"
2022,"EN","FT",150000,"US","L"
2022,"EX","FT",115222,"CA","S"
2022,"MI","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"SE","FT",150000,"US","M"
2022,"MI","FT",33609,"PL","L"
2021,"SE","FT",150000,"US","L"
2022,"EN","FT",150000,"AU","S"
2021,"MI","FT",150000,"US","L"
2021,"MI","FT",150000,"US","M"
2021,"EX","FT",150000,"US","L"
2021,"SE","FT",150000,"US","M"
2021,"SE","FT",150000,"US","L"
2020,"SE","FT",150000,"US","L"
2023,"MI","FT",149925,"US","M"
2022,"SE","FT",149850,"US","M"
2022,"SE","FT",149850,"US","M"
2022,"SE","FT",149850,"US","M"
2024,"SE","FT",149800,"US","M"
2024,"SE","FT",149800,"US","M"
2023,"EN","FT",149800,"US","M"
2023,"EN","FT",149800,"US","M"
2024,"SE","FT",149750,"US","M"
2024,"SE","FT",149750,"US","M"
2023,"MI","FT",149600,"US","M"
2023,"MI","FT",149600,"US","M"
2024,"SE","FT",149500,"US","M"
2023,"MI","FT",149500,"US","M"
2023,"SE","FT",149500,"US","M"
2023,"SE","FT",149500,"US","M"
2024,"SE","FT",149300,"US","M"
2023,"MI","FT",149300,"US","L"
2024,"SE","FT",149200,"US","M"
2024,"SE","FT",149200,"US","M"
2023,"SE","FT",149200,"CA","M"
2023,"MI","FT",149094,"US","M"
2024,"SE","FT",149076,"US","M"
2023,"SE","FT",149076,"US","M"
2023,"SE","FT",149076,"US","M"
2023,"SE","FT",149076,"US","M"
2023,"SE","FT",149076,"US","M"
2023,"SE","FT",149040,"US","M"
2023,"SE","FT",149040,"US","M"
2023,"SE","FT",149040,"US","M"
2022,"SE","FT",149040,"US","M"
2022,"SE","FT",149040,"US","M"
2024,"MI","FT",149000,"US","M"
2024,"SE","FT",149000,"DE","M"
2024,"SE","FT",149000,"US","M"
2024,"SE","FT",149000,"US","M"
2024,"SE","FT",149000,"US","M"
2023,"MI","FT",149000,"US","M"
2023,"SE","FT",149000,"US","M"
2023,"SE","FT",149000,"CA","M"
2022,"SE","FT",149000,"US","M"
2023,"SE","FT",148800,"US","M"
2023,"SE","FT",148800,"US","M"
2022,"SE","FT",148800,"US","M"
2022,"SE","FT",148800,"US","M"
2022,"SE","FT",148800,"US","M"
2024,"SE","FT",148750,"US","M"
2023,"SE","FT",148750,"US","M"
2023,"SE","FT",148750,"US","M"
2023,"SE","FT",148750,"US","M"
2023,"SE","FT",148700,"US","M"
2022,"SE","FT",148700,"US","L"
2024,"SE","FT",148594,"US","M"
2023,"SE","FT",148594,"US","M"
2023,"SE","FT",148594,"US","M"
2023,"SE","FT",148590,"US","M"
2024,"SE","FT",148500,"US","M"
2023,"SE","FT",148500,"CA","M"
2023,"MI","FT",148500,"CA","M"
2023,"SE","FT",110019,"CA","M"
2023,"SE","FT",148500,"US","M"
2023,"MI","FT",148500,"US","M"
2022,"MI","FT",148500,"US","L"
2023,"SE","FT",148350,"US","M"
2024,"SE","FT",148300,"US","M"
2023,"SE","FT",148300,"US","M"
2023,"SE","FT",148200,"US","M"
2024,"MI","FT",148100,"US","M"
2024,"MI","FT",148100,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"MI","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"SE","FT",148000,"US","M"
2024,"MI","FT",148000,"US","M"
2024,"MI","FT",148000,"US","M"
2023,"MI","FT",148000,"US","M"
2023,"MI","FT",148000,"US","M"
2023,"SE","FT",148000,"US","M"
2023,"SE","FT",148000,"US","M"
2023,"SE","FT",148000,"US","L"
2023,"SE","FT",148000,"US","M"
2022,"SE","FT",148000,"US","M"
2022,"SE","FT",148000,"US","M"
2022,"SE","FT",155499,"DE","M"
2024,"MI","FT",147900,"US","M"
2024,"MI","FT",147800,"US","M"
2022,"SE","FT",147800,"US","M"
2024,"SE","FT",147670,"US","M"
2024,"SE","FT",147645,"US","M"
2024,"SE","FT",147600,"US","M"
2023,"MI","FT",147600,"US","M"
2024,"SE","FT",147500,"US","M"
2024,"SE","FT",147500,"US","M"
2024,"SE","FT",147500,"US","M"
2024,"SE","FT",147500,"US","M"
2024,"SE","FT",147500,"US","M"
2023,"SE","FT",147500,"US","M"
2023,"MI","FT",147500,"US","M"
2023,"SE","FT",147500,"US","M"
2023,"SE","FT",147500,"US","M"
2023,"SE","FT",147500,"US","M"
2023,"SE","FT",147500,"US","M"
2024,"MI","FT",147400,"US","M"
2023,"MI","FT",147400,"US","M"
2023,"SE","FT",147400,"US","M"
2023,"MI","FT",147200,"US","M"
2023,"SE","FT",147200,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"MI","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2023,"SE","FT",147100,"US","M"
2024,"EN","FT",147000,"US","M"
2024,"MI","FT",147000,"US","M"
2024,"SE","FT",147000,"US","M"
2024,"MI","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"SE","FT",147000,"US","M"
2023,"MI","FT",147000,"US","M"
2021,"MI","FT",147000,"US","L"
2021,"SE","FT",173762,"DE","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2024,"SE","FT",146900,"US","M"
2023,"SE","FT",146900,"US","M"
2023,"SE","FT",146900,"US","M"
2024,"MI","FT",146851,"US","M"
2023,"SE","FT",146850,"US","M"
2023,"SE","FT",146850,"US","M"
2024,"SE","FT",146800,"US","M"
2023,"SE","FT",146600,"US","M"
2023,"SE","FT",146600,"US","M"
2023,"SE","FT",146600,"US","M"
2023,"SE","FT",146600,"US","M"
2024,"SE","FT",146500,"US","M"
2023,"SE","FT",146400,"US","M"
2023,"SE","FT",146300,"US","M"
2024,"SE","FT",146266,"US","M"
2024,"SE","FT",146266,"US","M"
2024,"SE","FT",146266,"US","M"
2024,"SE","FT",146266,"US","M"
2023,"SE","FT",146200,"US","M"
2022,"SE","FT",146200,"US","M"
2023,"SE","FT",146190,"US","M"
2024,"MI","FT",146125,"US","M"
2023,"SE","FT",146115,"US","M"
2024,"MI","FT",146100,"US","M"
2024,"SE","FT",146100,"US","M"
2024,"MI","FT",146100,"US","M"
2023,"MI","FT",146100,"GB","M"
2023,"SE","FT",146100,"GB","M"
2024,"SE","FT",146000,"US","M"
2024,"EN","FT",146000,"US","M"
2024,"MI","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"EN","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"SE","FT",146000,"US","M"
2024,"MI","FT",146000,"CA","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"EX","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"MI","FT",146000,"US","M"
2023,"EX","FT",146000,"US","M"
2023,"SE","FT",146000,"CA","M"
2023,"SE","FT",146000,"GB","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"MI","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"MI","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2023,"SE","FT",146000,"US","M"
2022,"SE","FT",146000,"US","M"
2022,"SE","FT",146000,"US","M"
2022,"SE","FT",146000,"US","M"
2022,"SE","FT",146000,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"US","M"
2023,"SE","FT",145900,"CA","M"
2023,"SE","FT",145900,"US","M"
2023,"EN","FT",145885,"US","M"
2023,"SE","FT",145640,"US","M"
2024,"SE","FT",145600,"US","M"
2023,"SE","FT",145600,"US","M"
2024,"MI","FT",145580,"US","M"
2024,"MI","FT",145500,"US","M"
2023,"SE","FT",145500,"US","M"
2024,"SE","FT",145400,"US","M"
2024,"MI","FT",145400,"US","M"
2024,"SE","FT",145400,"US","M"
2024,"SE","FT",145360,"US","M"
2024,"SE","FT",145360,"US","M"
2023,"SE","FT",145300,"US","M"
2022,"SE","FT",145300,"US","M"
2024,"SE","FT",145125,"US","M"
2024,"MI","FT",145100,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"MI","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"EN","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"MI","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"MI","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"MI","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2024,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EN","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"CA","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"EX","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"MI","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2023,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"MI","FT",145000,"US","M"
2022,"EX","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"MI","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"MI","FT",145000,"US","L"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2022,"SE","FT",145000,"US","M"
2024,"SE","FT",144900,"US","M"
2023,"SE","FT",144854,"US","M"
2022,"SE","FT",144854,"US","M"
2022,"SE","FT",144854,"US","M"
2023,"SE","FT",144800,"US","M"
2024,"SE","FT",144700,"US","M"
2023,"SE","FT",144700,"US","M"
2024,"MI","FT",144650,"US","M"
2024,"EN","FT",144650,"US","M"
2023,"MI","FT",144628,"US","M"
2024,"SE","FT",144600,"US","M"
2024,"SE","FT",144600,"US","M"
2024,"SE","FT",144600,"US","M"
2024,"SE","FT",144600,"US","M"
2023,"SE","FT",144540,"US","M"
2023,"EX","FT",144540,"GB","M"
2023,"EX","FT",144540,"GB","M"
2024,"SE","FT",144500,"US","M"
2023,"MI","FT",144500,"US","M"
2023,"SE","FT",144500,"US","M"
2023,"MI","FT",144500,"US","M"
2023,"SE","FT",144400,"CA","M"
2023,"SE","FT",144400,"CA","M"
2024,"SE","FT",144300,"US","M"
2024,"SE","FT",144300,"US","M"
2023,"SE","FT",144300,"US","M"
2024,"EX","FT",144200,"US","M"
2024,"SE","FT",144200,"US","M"
2024,"SE","FT",144200,"US","M"
2024,"SE","FT",144200,"US","M"
2024,"EN","FT",144200,"US","M"
2024,"MI","FT",144200,"US","M"
2024,"SE","FT",144200,"US","M"
2023,"MI","FT",144200,"US","M"
2022,"MI","FT",144200,"US","M"
2024,"SE","FT",144138,"US","M"
2023,"SE","FT",144100,"US","M"
2023,"SE","FT",144100,"US","M"
2022,"SE","FT",144100,"US","M"
2022,"MI","FT",144100,"US","M"
2024,"SE","FT",144000,"US","M"
2024,"SE","FT",144000,"US","M"
2024,"EN","FT",144000,"US","M"
2024,"SE","FT",144000,"US","M"
2024,"SE","FT",144000,"US","M"
2024,"SE","FT",144000,"US","M"
2024,"SE","FT",144000,"US","M"
2023,"MI","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"MI","FT",144000,"US","M"
2023,"MI","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"EN","FT",177177,"GB","L"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"CA","M"
2023,"SE","FT",144000,"GB","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2023,"SE","FT",144000,"US","M"
2022,"SE","FT",144000,"US","M"
2022,"SE","FT",144000,"US","M"
2022,"SE","FT",144000,"US","M"
2022,"SE","FT",144000,"US","L"
